# 1762434405	A8:09:69:10:8A:60
0.000000e+00	1.771709e-01	-2.681506e-01	6.315904e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.121655e-03	2.525673e-01	0.000000e+00	0.000000e+00	3.476339e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e-03	1.771709e-01	-2.681506e-01	6.315904e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.920003e-03	2.525457e-01	0.000000e+00	0.000000e+00	1.445173e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e-03	1.101333e-01	-2.585738e-01	6.291962e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.739698e-03	2.526868e-01	0.000000e+00	0.000000e+00	-3.413163e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e-03	1.101333e-01	-2.585738e-01	6.291962e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.576703e-03	2.529274e-01	0.000000e+00	0.000000e+00	-1.926910e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e-03	1.101333e-01	-2.873042e-01	6.277597e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.519295e-03	2.531887e-01	0.000000e+00	0.000000e+00	-2.439129e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-02	1.101333e-01	-2.873042e-01	6.277597e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.630939e-03	2.533546e-01	0.000000e+00	0.000000e+00	-1.265904e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.200000e-02	1.149217e-01	-2.825158e-01	6.373365e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.815859e-03	2.533650e-01	0.000000e+00	0.000000e+00	6.152211e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.400000e-02	1.149217e-01	-2.825158e-01	6.373365e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.972218e-03	2.532257e-01	0.000000e+00	0.000000e+00	2.182438e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.600000e-02	1.197101e-01	-2.394202e-01	6.320693e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.112711e-03	2.529845e-01	0.000000e+00	0.000000e+00	3.566541e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.800000e-02	1.197101e-01	-2.394202e-01	6.320693e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.167812e-03	2.527217e-01	0.000000e+00	0.000000e+00	4.080758e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e-02	1.436521e-01	-2.825158e-01	6.344635e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.074631e-03	2.525523e-01	0.000000e+00	0.000000e+00	3.115432e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
